timestamp,latitude,longitude,distance,confidence
2025-06-09 13:15:22,0,0,0,0
2025-06-09 13:15:23,0,0,0,0
2025-06-09 13:15:24,0,0,0,0
2025-06-09 13:15:25,0,0,0,0
2025-06-09 13:15:26,0,0,0,0
