timestamp,latitude,longitude,distance,confidence
2025-06-08 23:30:34,0,0,0,0
2025-06-08 23:30:35,0,0,0,0
2025-06-08 23:30:36,0,0,0,0
2025-06-08 23:30:37,0,0,0,0
