timestamp,latitude,longitude,distance,confidence
2025-06-08 23:31:33,0,0,0,0
2025-06-08 23:31:34,0,0,0,0
2025-06-08 23:31:35,0,0,0,0
2025-06-08 23:31:36,0,0,0,0
2025-06-08 23:31:37,0,0,0,0
2025-06-08 23:31:38,0,0,0,0
2025-06-08 23:31:39,0,0,0,0
2025-06-08 23:31:40,0,0,0,0
2025-06-08 23:31:41,0,0,0,0
2025-06-08 23:31:42,0,0,0,0
2025-06-08 23:31:43,0,0,0,0
